[CONFIG] Loading keys from: C:\Tradingview\Tradingview recreation\phase1\services\..\keys.env
2026-02-26 23:25:44 [info     ] application_startup
2026-02-26 23:25:44 [info     ] database_initialized
2026-02-26 23:25:44 [info     ] autopilot_db_initialized
2026-02-26 23:25:44 [info     ] using_alpaca_live_data
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535276 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535277 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535278 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535279 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535280 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535281 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535282 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535283 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535284 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535285 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535286 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535287 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535288 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535289 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535290 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535291 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535292 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535293 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535294 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535295 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535296 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535297 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535298 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535299 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535300 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535301 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535302 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535303 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535304 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535305 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535306 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535307 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535308 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535309 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535310 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535311 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535312 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535313 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535314 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535315 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535316 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535317 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535318 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535319 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535320 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535321 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535322 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535323 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535324 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535325 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535326 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535327 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535328 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535329 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535330 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535331 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535332 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535333 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535334 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535335 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535336 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535337 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535338 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535339 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535340 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535341 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535342 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535343 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535344 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535345 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535346 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535347 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535348 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535349 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535350 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535351 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535352 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535353 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535354 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535355 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535356 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535357 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535358 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535359 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535360 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535361 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535362 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535363 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535364 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535365 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535366 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535367 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535368 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535369 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535370 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535371 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535372 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535373 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535374 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535375 component=bar_repository symbol=TSLA timeframe=1m
2026-02-26 23:25:46 [debug    ] bar_saved                      bar_index=29535376 component=bar_repository symbol=TSLA timeframe=1m
